"doc_id","text"
"1130309266986930176","Mother. Of. Dragons.

What a shot. #GameOfThrones https://t.co/rbD81MuR9i"
"1130309266978627584","Vc n<U+00E3>o merece falar comigo nem com meu anjo. Flw, vlw #GameofThrones https://t.co/sbMVK3pDoR"
"1130309266974347266","The life cycle of #gameofthrones through 8 seasons in a single GIF.

Wow...that was bad. That was such a bad ending. That was beyond bad. https://t.co/vU7IzDlaOv"
"1130309266957463552","That finale was perfect #GameOfThrones"
"1130309266949255169","Jamie Lannister is the nastiest skank bitch I have ever met. Do not trust him, he is a fugly slut. #GameofThrones #GOT https://t.co/N4I3XvBeBy"
"1130309266932424705","Quiero ser como Bran para no hacer nada en toda mi puta vida y que me caiga un t<U+00ED>tulo del cielo #GameOfThrones #GameOfThronesFinale https://t.co/CUif38Np3k"
"1130309266932285441","Omg! #26mayhbo #GameOfThrones  https://t.co/QuQkrRQdwZ"
"1130309266903056384","E eu que tava achando que a Brienne tava gr<U+00E1>vida do Jaime <U+0001F602><U+0001F602>

#GameOfThrones https://t.co/RI2B12oPJ1"
"1130309266882088964","Jamie Lannister is the nastiest skank bitch I have ever met. Do not trust him, he is a fugly slut. #GameofThrones #GOT https://t.co/N4I3XvBeBy"
"1130309266839965696","@GameOfThrones https://t.co/HIwNGR2lIf"
"1130309266731077632","Faria muito mais sentido esse final do q isso q eu assisti hoje #GameOfThrones https://t.co/9ye5rCSN7U"
"1130309266659840000","Tyrion played the smart game.
Daenerys played her own game. 
Jon Snow hated the game. 
Sansa played the long game. 
Arya thought the game was meaningless.
Greyworm doesn't play-play games. 
Bran has all the cheat codes to the game. 
Drogon: ""F*ck y'all game..."" 
#GameOfThrones"
"1130309266655592450","@GameOfThrones <U+0001F92E><U+0001F92E><U+0001F92E><U+0001F92E><U+0001F92E><U+0001F92E>"
"1130309266605264896","Jared running into the screen door got more emotion out of me than that whole #GameofThrones episode did"
"1130309266567553024","En el oeste de Poniente queda Venezuela.

#GameOfThrones"
"1130309266513047552","#GameOfThrones 
I wished this had happened instead of this fucking end <U+0001F494> https://t.co/enuPfvuEod"
"1130309266454261761","y'all kept your eyes on Daenerys but THIS GIRL was born for a throne #GameOfThrones https://t.co/50Q9AglC4h"
"1130309266433355777","Espero que el primer acto de Bran El Roto como rey sea la captura de su peligroso hermano el ladr<U+00F3>n, Chucho. #GameOfThrones"
"1130309266424958976","This scene ruined me. Drogon is completely alone now. He lost Viserion, he lost Rhaegal and now he lost his mother. <U+0001F494><U+0001F494> #GameOfThrones #GameOfThronesFinale https://t.co/NUBazsggZ5"
"1130309209374056448","t<U+00E1>, mas quando vai lan<U+00E7>ar a 8<U+00B0> temporada de Game Of Thrones? Essa fanfic a<U+00ED> foi das brabas 

#GameOfThrones #GameOfThronesFinale https://t.co/LLFbMZpFYs"
"1130309266399797249","Parab<U+00E9>ns, Game of Thrones. Foi um lixoh. #GameofThrones https://t.co/dE5rOq7ovO"
"1130309266378612736","sansa @ all her haters after outliving all her abusers, getting the north's independence and being crowned the queen in the north #GameOfThrones #SansaStark #SansaHive https://t.co/x2D5RICoBo"
"1130309266370367490","THE QUEEN IN THE NORTH THE QUEEN IN THE NORTH THE QUEEN IN THE NORTH #GameOfThrones https://t.co/cGot55xeEM"
"1130309266349416449","this shot is insanely powerful #gameofthrones https://t.co/XBSDinuozB"
"1130309217422700544","Drogon when he saw dead Dany #GameOfThrones https://t.co/H4h6kY6y6p"
"1130309266324070400","Sam: Democracy?

Westeros council: 

#GameOfThrones https://t.co/Y7U3lktbQa"
"1130309266290688000","Bir fark g<U+00F6>remiyorum yeminle #GameOfThronesFinale
#GameOfThrones https://t.co/lJQ4dtQ35v"
"1130309266190082048","Okay, but this shot tho #GameOfThrones https://t.co/yarRzpgal1"
"1130309266185871360","Bran the Wise would've been a better title. #GameofThrones"
"1130309266185838592","After putting all that time into watching #GameOfThrones https://t.co/zaYpNgS85B"
"1130309266185834499","Me watching the end of #GameOfThrones <U+0001F62D><U+0001F62D><U+0001F62D>

Thoughts on the ending? https://t.co/a30fTbzwjK"
"1130309266185711616","Game of Thrones spoiler without context #GameofThrones https://t.co/nbiZbfUadN"
"1130309266173300738","The queen in the north! <U+0001F44F><U+0001F64C><U+2764> #Sansa #GameOfThrones #GameOfThronesFinale #HouseStark https://t.co/yzSNIdPm6k"
"1130309266173288449","When you don<U+2019>t contribute to the group project and still get an A #GameOfThrones #GOT #GOTFinale https://t.co/QpYK4IyesK"
"1130309266126958598","@TPAIN @HBO @GameOfThrones Thank goodness the dragon had the good sense to melt it!!! <U+0001F92D><U+0001F602><U+0001F602> #TheFinalEpisode  #GoTFinale"
"1130309266122977283","#GameofThrones #TheFinalEpisode 

Bran headed to King<U+2019>s Landing after everybody fought all the wars for him knowing damn well he was gonna be the King 

 https://t.co/pPcjTy4PS1"
"1130309266122956801","@El_Geek_X Lo que viene a ser un reflejo de lo que es la monarqu<U+00ED>a en general . Nada que objetar por esa parte #GameOfThrones"
"1130309266072588290","Esse <U+00FA>ltimo epis<U+00F3>dio devia ter sido o 3<U+00BA> da temporada e a<U+00ED> os outros tr<U+00EA>s fossem a hist<U+00F3>ria mais aprofundada sobre os White Walkers que foram rebaixados a um epis<U+00F3>dio sem explica<U+00E7><U+00E3>o ou emo<U+00E7><U+00E3>o alguma #GameOfThrones"
"1130309266060075009","So Daenerys was a murderous psychopath the entire time and we had no idea. #GameOfThrones"
"1130309266043219969","Tal vez no fue el final que nos hubiera gustado pero solo puedo decir que gracias por crear una serie tan maravillosa como lo es <U+0001F60D> #GameOfThrones"
"1130309266030682112","@RobertIger @GRRMspeaking @HBO @GameOfThrones I hope you are thinking fondly of @SophieT  'cause, I think that's a conversation that's coming up for you, (if internet gossip is any guide <U+0001F644>#Xmen.) I have always been a Stark bannerman, and she owned it! Cheers!"
"1130309266026500096","Retweet a este Bran de la suerte para que triunfes sin hacer nada #GameOfThronesFinale #GameOfThrones  #GOT # https://t.co/XBXOkDbxux"
"1130309265900490752","The best shot/frame in the episode. Hats off to the cinematographers.
#gameofthronesfinale #GameOfThrones https://t.co/FJIw6ICRru"
"1130309265896480768","A <U+00FA>nica que pode ser chamada de drag<U+00E3>o sem encarar como uma ofensa:
#Daenerys 
#GameofThrones https://t.co/JNDOAyzkmw"
"1130309265887862784","Eu tentando engolir esse final de GoT
https://t.co/Oh6s2TTc4L

#GameofThrones"
"1130309240952938496","Atores recebendo o roteiro final de #GameOfThrones https://t.co/zDneNNuiQN"
"1130309265850281985","I would just like to point out that THIS kid got a seat at the table to vote for the President of Westeros.... 
#GameOfThrones #DemThrones https://t.co/lbn7iHD5t2"
"1130309265829314560","O QUEEEEEEEE??????? #GameOfThrones #GameOfThronesFinale https://t.co/kqL5YPFd2J"
"1130309265820999680","@GameOfThrones <U+0001F62D> loved it. Plotters did it."
"1130309265795690496","Jon: volvi<U+00F3> al <U+00FA>nico lugar al que una vez eligi<U+00F3> ir voluntariamente

Sansa: logr<U+00F3> ser la reina q siempre so<U+00F1><U+00F3> 

Tyrion: el <U+00FA>nico Lannister que sobrevivi<U+00F3>. Siempre mano nunca Inmano

Arya: Siendo libre, jam<U+00E1>s perteneci<U+00F3> a ning<U+00FA>n lugar

Bran: Rey roto, modo avi<U+00F3>n

#GameofThrones"
"1130309265770442752","Me to my HBO subscription as of 10:30 p.m. #GameofThronesFinale #GameofThrones https://t.co/CgZxnFEomz"
"1130309265758085120","If you told me Davos makes it to the end when they introduced his character I<U+2019>d slap you where you stood. #GameOfThrones"
"1130309265737039872","#GameOfThrones
No one can take the throne from my mama

If there is no Throne https://t.co/Ut5NZMDojf"
"1130309265720086529","jamie lannister is a FUGLY SLUT. DO NOT TRUST HIM. #GameofThrones #DemThrones https://t.co/Tjmjn4uMg0"
"1130309265711927298","THE BEST SHOT GOES TO:
#GameOfThrones https://t.co/abLE14G8hv"
"1130309265661550594","Ai eu n<U+00E3>o sei o que dizer ainda apenas sentir... #gameofthrones"
"1130309265628049413","OH so that<U+2019>s what the breast milk did for robin 

#gameofthrones https://t.co/gRAQzGP1th"
"1130309245327564802","HBO Headquarters seeing everyone unsubscribe right after the last episode of #GameOfThrones  https://t.co/Y04hDgLDfk"
"1130309265607020545","Everyone after this last season of #GameofThrones https://t.co/lh2pmCjKl9"
"1130309265602863105","I kind of have the worst possible take on the #GameofThrones finale which is that I neither loved nor hated it. I'm just sort of, ""Well, I watched that episode of television."""
"1130309265577664516","This episode proved the point that all the previous problems were with pacing. The fast travel, Dany<U+2019>s unearned tyranny, all the wrong things were bc they were rushing to get here, to an ending that felt like the place we were always going. #forthethrone #GameOfThrones"
"1130309265548349441","Okay writing and rushed plot  pushed aside the actors as always were phenomenal and I<U+2019>ll miss watching them in these roles <U+0001F62D><U+0001F62D> #GameofThrones"
"1130309265481240576","Me trying to figure out what the need of the Nights Watch is now
#GameOfThrones<U+00A0> 
#GameOfThronesFinale https://t.co/EFTWLH3UBO"
"1130309265468645380","Highlights de la noche:
<U+2022>Drogon tratando de revivir a Daenerys.
<U+2022>La despedida de Arya.
<U+2022>La coronaci<U+00F3>n de Sansa.
<U+2022>El reencuentro de Jon y Ghost.

#GameOfThrones https://t.co/RzwBcSTI4L"
"1130309265434992640","!!!!!!!!!!!!!!!!! y<U+2019>all did my man so fucken DIRTY !!!!!!!!!!!!!!!!!!!!!!!!!!! @GameOfThrones https://t.co/XOOZMfHK6L"
"1130309265430786048","@GameOfThrones https://t.co/qSaNNMWuRg"
"1130309265414086657","Eu sempre vou amar #GameofThrones, sempre vou amar esse elenco e vou idolatrar at<U+00E9> a sexta temporada. A s<U+00E9>tima eu respeito e a <U+00FA>ltima eu finjo que n<U+00E3>o existiu. <U+00C9> isso. Boa noite a todos. https://t.co/w3SSr30kHg"
"1130309199228022786","se tivesse mais 5 minutos poderia ter terminado assim e seria perfeito #GameOfThrones https://t.co/8pskUS8vr0"
"1130309265409888256","Really enjoyed the parallels between tonight<U+2019>s finale and the finale to the greatest movie trilogy of all time 
#GameOfThrones #TheFinalEpisode https://t.co/y8XNk7vET5"
"1130309265401556992","Sansa Queen of the Independent North #gameofthrones"
"1130309265397170177","My reaction to the #GameOfThrones series finale episode... https://t.co/X1CaWrZ1e0"
"1130309265384718336","All hail Bran the Broken, First of His Name, King of the Andals and the First Men, Lord of the Six Kingdoms, and Protector of the Realm

#GameofThrones #GOTFinale https://t.co/mjsK8b8CO0"
"1130309265367810048","Jon being reunited with Ghost #GameofThrones https://t.co/z5MgVhNLFp"
"1130309265363734528","El final de #GameofThrones got me like https://t.co/rNNldUhvIm"
"1130309265347026945","yo tratando de asimilar este final <U+0001F644> #GameOfThrones https://t.co/0fTygtub4M"
"1130309265342828545","so hey television is a visual and auditory medium as well as a storytelling one and on those fronts this season continues to stun #GameofThrones https://t.co/ryIh91Qgvw"
"1130309265309261826","#GameofThrones My mood after watching the finale: https://t.co/f2ZuayqaS5"
"1130309265200209920","Retuit a este Bran de la suerte para que triunfes sin hacer nada #GameOfThronesFinale #GameOfThrones  #GOT https://t.co/MruinaJWnN"
"1130309265183453185","Tyrion ""manipulou"" o Jon lindamente #GameOfThrones"
"1130309265145704448","He didn<U+2019>t kill Jon because he didn<U+2019>t blame Jon,he blamed the iron throne. Drogon knew that the throne killed his mother. That scene was heartbreaking and perfect. He finished his mother<U+2019>s wishes and broke the wheel. #GameOfThrones 
https://t.co/N84awCX3fS"
"1130309265141452801","How does Dany have that many unsullied/dothraki? Literally more than she had at the battle of winterfell #GameOfThrones"
"1130309265116278785","Drogon burned down the iron throne and Bran was like it's alright I brought my own lmao #GameOfThrones"
"1130309265099546624","De las mejores series con un final tan feo); #GameofThrones"
"1130309265028206592","Um monte de bosta junto e shallow now

#GameOfThrones #juntoseshalownow"
"1130309264990453761","Tyrion convirti<U+00E9>ndose en mano del rey de nuevo #GameofThrones #GameOfThronesFinale https://t.co/srD1rSgHU8"
"1130309264965328897","I understand now that you were just trying to save us from The finale #GameOfThrones https://t.co/BNisZ1wBz4"
"1130309264956960768","Se acab<U+00F3>, la mejor serie de la historia, gracias a todos por seguirnos, esta cuenta signific<U+00F3> tanto para nosotros como esta serie #GameOfThrones https://t.co/vrtVQYX9P0"
"1130309264889786368","""And who has a better story than Bran?"" #GameOfThrones https://t.co/m7MNTEIUhy"
"1130309264852094978","The episode in a nutshell #Gameofthrones https://t.co/GJEZqE8J35"
"1130309264793149440","this shot is insanely powerful #gameofthrones https://t.co/XBSDinuozB"
"1130309264692719616","E a familia Stark venceu. Reinaram os seus reinos, o norte, al<U+00E9>m da muralha e ainda foram descobrir novos reinos para reinar. Esta s<U+00E9>rie senpre foi sobre eles, come<U+00E7>ou com os Starks e terminou com os Starks. Lindooooooo.... #GameofThrones https://t.co/vttffXN17s"
"1130309264684277764","Cr<U+00ED>ticas m<U+00E1>s cr<U+00ED>ticas menos, me quedo con esto. Adi<U+00F3>s a una de las mejores series de la historia. Adi<U+00F3>s #GameOfThrones https://t.co/Ssk3WlfAgX"
"1130309264570867717","#GOTFinale #GameOfThronesFinale #GameOfThrones

What Brienne really wrote about Jamie:

<U+201C>This knight is the nastiest skank bitch I've ever met. Do not trust him. He is a fugly slut<U+201D> https://t.co/v8yDzFC3Hi"
"1130309264533348358","Y al final nadie de los que peleaba por el trono de hierro lo obtuvo y el trono de hierro ya no existe fue un final agridulce en partes bueno en partes aburrido pero con una gran reflexi<U+00F3>n #GameofThrones"
"1130309264533348352","i just want to say THANK YOU to jon snow for ALWAYS doing what is right no MATTER WHAT, westeros does NOT deserve you at all, i love you so much, go and be happy and free north of the wall, you AMAZING person.

#GameOfThrones #TheFinalEpisode https://t.co/Hyt1nmozyB"
"1130309264520749057","The Writers of Game of Thrones rushing through the story with no logic or context: 

#GameofThrones https://t.co/2mKDfVVTGU"
"1130309229380886529","sansa truly won the game of thrones 
#GameOfThrones https://t.co/4xGcbhakI2"
"1130309264516325377","#GameofThrones #TheFinalEpisode 

Bran headed to King<U+2019>s Landing after everybody fought all the wars for him knowing damn well he was gonna be the King https://t.co/HoeTNy3V2Z"
"1130309264491339778","the progression of drogon with his mother. i<U+2019>m so heartbroken. #gameofthrones https://t.co/mQzWio4gZw"
"1130309264407314432","Inspite of everything. Thank you #GameofThrones , thank you for some glorious years of entertainment. Thank you for characters we fell in love with, thank you."
"1130309264399065088","The best shot/frame in the episode. Hats off to the cinematographers.
#gameofthronesfinale #GameOfThrones https://t.co/FJIw6ICRru"
"1130309264315244545","Anyone happen to catch Ygritte make an appearance at the end? You know nothing Jon Snow #GameOfThrones https://t.co/d7jcMzbOPm"
